bikeid,Distance
14924,218.87295111111118
25046,218.87130666666658
28111,218.86509333333328
20090,218.86259555555563
28204,218.8158133333333
32547,218.80874666666665
33092,218.80460444444446
26732,218.74496888888882
26742,218.69733333333335
28002,218.6782666666668
32905,218.6596266666667
27904,218.64098666666672
19082,218.60370666666657
26918,218.56849777777785
20224,218.52707555555563
31136,218.48979555555553
30715,218.45665777777782
31575,218.44216
32488,218.4318044444445
16489,218.41523555555554
19097,218.41152
26545,218.39038222222214
28085,218.3758844444444
14883,218.34110222222222
15944,218.33653333333334
32390,218.3295288888889
28213,218.32039111111123
14913,218.31789333333327
27917,218.29304000000008
32391,218.28682666666663
30538,218.24333333333337
31791,218.24211555555559
31223,218.20233777777787
31307,218.1915555555555
28060,218.18120000000002
16294,218.1795555555556
25317,218.16670222222234
25559,218.15512888888892
25924,218.15056000000013
26525,218.1298488888889
26695,218.05279111111122
30194,218.03208
19366,217.98694222222238
29817,217.9844444444444
30805,217.97615999999996
32283,217.94923555555573
31570,217.88131555555555
20541,217.82953777777774
29397,217.79597333333334
25447,217.73798222222217
28978,217.73176888888895
28680,217.70691555555558
32188,217.6431377777778
32399,217.5582222222222
29963,217.51844444444433
17802,217.4944444444445
29902,217.45838222222216
19017,217.44388444444448
25136,217.4314577777779
33322,217.42938666666674
32813,217.4277422222222
28037,217.4045333333334
31193,217.28897777777772
32482,217.27198222222225
16584,217.24962666666664
30630,217.2227022222223
28092,217.2015644444444
26445,217.1767111111112
21538,217.09179555555554
27030,217.08144000000001
27791,217.079368888889
26496,217.0793688888889
27438,217.05122666666676
27497,217.03587555555546
25911,217.02594666666673
28153,216.96752888888886
29168,216.95345777777783
26439,216.93646222222227
29983,216.8867555555555
25685,216.85776
28536,216.85775999999996
27489,216.83912000000004
17916,216.73020444444444
32481,216.71113777777776
30533,216.6982844444445
18590,216.6962133333333
32226,216.68214222222238
25914,216.66721777777775
28593,216.66721777777772
32500,216.61172444444438
32878,216.5615911111111
31210,216.52224
26461,216.50981333333337
25005,216.49945777777782
33132,216.47046222222224
28392,216.45596444444448
15082,216.44646222222224
32691,216.44603555555557
32719,216.37604444444443
17458,216.37312
32980,216.37312
27185,216.319271111111
27417,216.3068444444445
32984,216.2989866666667
21346,216.27663111111116
29318,216.25506666666678
33438,216.22814222222235
27563,216.22235555555557
27945,216.16393777777782
31386,216.13080000000002
30981,216.06452444444437
30219,215.9444000000001
26933,215.93696888888894
16100,215.93404444444445
32183,215.92575999999997
25769,215.9174755555555
31647,215.9154044444445
30063,215.90383111111115
33005,215.89676444444447
15725,215.89055111111114
25967,215.88019555555545
16119,215.86240888888895
17745,215.85741333333326
28776,215.7538577777777
16035,215.68179555555562
26819,215.68179555555548
25464,215.6279466666667
15334,215.56374222222234
15796,215.4953955555556
28971,215.49289777777773
30597,215.46597333333338
28126,215.45976000000002
33046,215.41626666666667
28720,215.4079822222222
28915,215.35620444444442
32817,215.29199999999997
32608,215.25264888888879
30773,215.22407999999993
30789,215.21744
32008,215.20501333333334
31414,215.1847288888888
32403,215.18430222222233
21507,215.08903111111124
30448,215.07703111111104
32853,215.04389333333336
32433,215.03353777777772
32646,215.03311111111114
17604,215.01447111111113
15350,215.0128266666667
27249,215.0003999999999
19357,214.98383111111113
28799,214.97347555555564
32594,214.97097777777782
30329,214.89227555555567
21173,214.88191999999998
18934,214.8653511111112
16920,214.86328
19117,214.8549955555555
31393,214.8218577777779
30109,214.82064000000008
32311,214.79700444444444
29095,214.79536
16840,214.79079111111122
30381,214.79079111111116
25806,214.77093333333326
30975,214.70837333333338
28028,214.6855911111111
26850,214.67480888888895
25251,214.6561688888889
31588,214.6313155555556
18006,214.6135288888888
30657,214.59610666666663
33143,214.54847111111107
25142,214.45776888888892
33433,214.44120000000015
14600,214.4022755555556
30364,214.36621333333332
28304,214.33307555555547
19502,214.3272888888888
25765,214.2688711111111
15731,214.2647288888889
18609,214.2548
33045,214.2502311111111
27923,214.24901333333338
25665,214.10525333333337
25797,214.09118222222213
30094,214.0833244444444
32069,214.06797333333333
32734,214.0410488888888
31947,214.03319111111114
17026,214.02076444444435
31557,214.01869333333335
30095,214.00583999999998
28417,214.00376888888889
19489,213.9814133333334
31617,213.97477333333333
32329,213.95820444444445
15263,213.95406222222218
28838,213.9499200000001
17043,213.93749333333344
33006,213.92756444444447
28928,213.9002133333334
25020,213.87578666666673
29003,213.83186666666668
32509,213.8173688888888
26544,213.81572444444444
32723,213.8070133333333
25215,213.77844444444463
28552,213.76351999999997
25934,213.76187555555558
31425,213.73909333333333
30352,213.73659555555557
17621,213.71631111111114
31378,213.69974222222217
26931,213.69517333333323
27454,213.66410666666673
27833,213.65167999999997
26724,213.64339555555563
17579,213.5936888888888
32238,213.58954666666665
33266,213.5879022222222
32024,213.57547555555573
19013,213.53362666666675
29904,213.425928888889
27273,213.41971555555563
33313,213.40521777777778
25421,213.3927911111111
31089,213.34101333333342
29999,213.3265155555556
32654,213.314088888889
31638,213.28716444444444
26865,213.2747377777779
25405,213.23831111111116
31139,213.23124444444463
28255,213.21881777777787
33247,213.13804444444435
33549,213.12768888888874
28833,213.07798222222218
32264,213.05934222222214
27132,213.04484444444452
28226,212.96200000000007
21264,212.9081511111112
26619,212.9040088888889
28883,212.87087111111111
21640,212.84394666666665
32754,212.80873777777785
16569,212.7797422222222
27006,212.7718844444445
24940,212.74039111111105
30603,212.71760888888886
16996,212.69939555555558
32320,212.64512000000005
25582,212.60991111111124
27541,212.60576888888895
18372,212.5954133333333
32814,212.58919999999992
31014,212.5672711111111
19544,212.53163555555554
31558,212.53120888888895
18882,212.53120888888895
33464,212.50264000000007
25238,212.42972444444447
32968,212.40279999999987
26713,212.37587555555564
29314,212.34273777777773
32544,212.33859555555554
25105,212.31995555555562
26029,212.31623999999996
18136,212.31374222222226
27763,212.30338666666677
18280,212.28474666666668
33451,212.2706755555555
27759,212.27024888888891
20710,212.26860444444455
29776,212.2661066666667
18117,212.25824888888891
26564,212.21640000000008
31541,212.2122577777778
31058,212.21018666666674
31156,212.19568888888887
16466,212.12569777777776
31508,212.10248888888884
25621,212.10041777777775
28999,212.08427555555565
32761,212.08384888888895
32011,212.0838488888889
27250,212.0175733333334
15776,211.99771555555577
27610,211.97286222222223
27125,211.94094222222225
32463,211.87052444444444
29185,211.8643111111111
30384,211.86224
25245,211.86059555555562
17223,211.8498133333333
33037,211.83117333333328
26020,211.81667555555555
32236,211.76118222222223
28179,211.75911111111117
17231,211.7586844444445
27355,211.70276444444445
29940,211.68619555555563
30594,211.6845511111111
31989,211.6530577777778
26358,211.64355555555554
31499,211.6427022222221
19211,211.6344177777777
21340,211.61206222222228
19281,211.580568888889
19726,211.57892444444448
25854,211.5689955555556
33282,211.5370755555556
27586,211.47701333333333
29942,211.45215999999988
29377,211.42316444444452
31117,211.4231644444444
31650,211.42109333333335
29716,211.4210933333332
29192,211.3465333333334
25144,211.31339555555547
30786,211.30511111111113
32170,211.28854222222228
31827,211.2367644444445
33417,211.23262222222226
33156,211.21812444444433
31646,211.1481333333334
32550,211.1477066666666
32473,211.11871111111105
27821,211.11249777777786
20793,211.09592888888895
33413,211.06985777777774
26433,211.06486222222216
27671,211.05950222222222
27943,211.04415111111118
32895,211.02758222222224
28012,211.01929777777772
19678,210.98037333333332
28882,210.93231111111112
18610,210.90581333333338
14877,210.90124444444456
32937,210.87681777777777
27570,210.8411822222223
26818,210.83911111111115
32102,210.82047111111123
32072,210.7997600000001
27625,210.77490666666668
30606,210.73141333333345
21664,210.72934222222227
30772,210.70656
30283,210.68170666666663
25258,210.65271111111102
31062,210.6485688888889
18076,210.63242666666667
20687,210.57486222222227
27465,210.5744355555556
31383,210.5677955555555
29732,210.54544000000004
18035,210.53258666666676
31436,210.5243022222222
33038,210.49116444444454
32331,210.44767111111125
17286,210.4336
26003,210.4066755555556
26631,210.36896888888893
30355,210.32340444444446
30435,210.3192622222221
17172,210.30269333333325
29053,210.29233777777785
20545,210.20742222222233
30498,210.2012088888889
30747,210.19956444444446
32077,210.14114666666669
19522,210.13328888888893
25730,210.1266488888889
15832,210.12293333333326
19369,210.0173066666667
31600,209.9733866666666
30438,209.96510222222224
30616,209.96095999999997
19494,209.94024888888887
31059,209.9257511111112
30135,209.89054222222217
31520,209.87811555555552
16471,209.78784000000007
33394,209.74556444444445
31962,209.7414222222222
26366,209.74142222222218
29968,209.7331377777778
25012,209.72899555555546
25943,209.72735111111106
33164,209.6937866666666
20197,209.6921422222222
16950,209.63372444444448
26032,209.57573333333337
33012,209.5591644444444
30054,209.53431111111112
28681,209.4618222222223
29011,209.46182222222228
31316,209.45146666666656
21392,209.42082666666673
28973,209.42040000000011
31352,209.39554666666672
29407,209.38726222222232
32212,209.37690666666666
26331,209.36862222222234
32972,209.33134222222225
32202,209.32098666666664
27786,209.3044177777779
15737,209.2841333333334
19283,209.25556444444442
30995,209.24849777777771
28933,209.2298577777778
32234,209.20500444444443
27718,209.16565333333327
25119,209.15736888888887
32860,209.12630222222214
32093,209.1180177777778
30992,209.11594666666667
19863,209.08530666666672
21160,209.07866666666666
29713,209.06045333333338
27442,209.0455288888889
15598,209.0314577777778
33058,208.96889777777767
29559,208.9647555555556
32398,208.9543999999999
27494,208.93783111111117
21654,208.93576
32044,208.9295466666667
25652,208.92376
32942,208.87776888888894
28386,208.86120000000008
32494,208.84712888888893
30927,208.84048888888898
26878,208.8367733333333
33030,208.81770666666657
32845,208.8032088888888
26077,208.77878222222222
30098,208.76800000000006
31544,208.75642666666678
14545,208.75599999999997
31602,208.7539288888889
30842,208.74107555555557
30165,208.6354488888889
27932,208.59445333333338
32875,208.5878133333334
33310,208.5318933333333
25256,208.51739555555545
30211,208.51532444444442
18581,208.51118222222223
16581,208.50911111111114
25777,208.49461333333338
30929,208.49254222222223
33359,208.4635466666666
32306,208.45568888888886
15660,208.43248
25110,208.4179822222223
30439,208.38277333333332
28648,208.35420444444452
32533,208.31028444444456
28819,208.2812888888889
26017,208.26886222222223
29953,208.25229333333334
27885,208.24400888888886
29390,208.2216533333334
29978,208.19016
29906,208.18187555555556
26043,208.17816000000008
32465,208.14751999999993
25987,208.11352888888902
31001,208.04103999999995
32909,208.024471111111
26994,207.94783999999984
16871,207.93584000000007
30792,207.92298666666667
15557,207.88655999999992
28322,207.8384977777778
28655,207.7676533333332
30830,207.74280000000005
24942,207.71173333333334
33439,207.69516444444443
20814,207.69144888888889
31036,207.68480888888885
29071,207.65416888888888
17255,207.63717333333338
33593,207.61274666666657
30735,207.5651111111111
25684,207.55639999999988
29945,207.5423288888888
28503,207.53611555555554
25181,207.53361777777786
27501,207.50669333333337
33272,207.50255111111107
24763,207.49469333333337
26078,207.4822666666667
14529,207.44041777777778
32824,207.4321333333333
26917,207.41142222222217
28365,207.40935111111114
31979,207.38242666666667
33316,207.3824266666665
27371,207.3762133333332
26970,207.33107555555566
30592,207.30415111111114
15321,207.3041511111111
26388,207.2063822222222
20974,207.20224000000002
16561,207.18359999999987
25492,207.16496000000004
26563,207.15667555555564
25966,207.1467466666667
31278,207.1214666666667
27780,207.1131822222223
28455,207.1069688888888
30901,207.08418666666674
32096,207.0614044444444
25318,206.9744177777778
28903,206.96656000000002
28759,206.93299555555552
32953,206.92885333333336
33405,206.90814222222232
21022,206.89571555555563
31090,206.85843555555564
25898,206.85264888888895
20694,206.83358222222225
30979,206.81494222222247
32673,206.7760177777778
21583,206.76359111111114
28585,206.7511644444444
29980,206.73831111111116
31592,206.66624888888873
32818,206.6492533333333
16982,206.64304000000007
24977,206.63061333333346
27616,206.59540444444437
29154,206.59126222222224
26975,206.5594044444445
17029,206.5560533333333
16433,206.55026666666663
29923,206.52498666666665
19945,206.51048888888891
27198,206.5084177777777
30189,206.4918488888889
17934,206.4835644444445
19208,206.47942222222224
25798,206.4367822222222
16290,206.41314666666656
28578,206.4110755555555
18907,206.4032177777778
26644,206.35972444444434
31535,206.3592977777778
25021,206.33858666666674
28885,206.30130666666676
19675,206.2329600000001
24875,206.2288177777778
25728,206.15632888888888
30647,206.1418311111112
32750,206.13147555555557
16400,206.12733333333327
16681,206.11740444444456
33074,206.10869333333338
25983,206.10455111111125
30246,206.10040888888895
21506,206.06312888888888
29365,206.01634666666675
32567,205.99478222222226
32545,205.97407111111113
24965,205.9616444444444
25749,205.94921777777773
17658,205.91857777777764
31135,205.91815111111111
32012,205.91607999999997
31343,205.91443555555546
30626,205.90158222222223
17825,205.89372444444444
30303,205.80137777777776
29159,205.79431111111123
27194,205.79388444444447
17527,205.7566044444445
33068,205.73175111111112
25739,205.71189333333336
20969,205.71024888888897
27635,205.5867733333334
28397,205.58263111111103
28216,205.56813333333335
32622,205.56813333333332
28252,205.56441777777783
17577,205.526711111111
25736,205.49564444444448
28171,205.49564444444434
15768,205.48364444444434
24964,205.4774311111111
30418,205.46664888888887
33003,205.4128000000001
29429,205.40079999999995
28208,205.36309333333332
20002,205.34488000000002
30482,205.3154577777778
30759,205.31131555555547
25221,205.2864622222221
25283,205.27403555555549
32528,205.27031999999994
26403,205.265751111111
31121,205.25375111111103
18995,205.24918222222215
15293,205.24339555555565
14603,205.22225777777783
29177,205.20361777777774
30543,205.1787644444444
33073,205.14398222222223
26514,205.1249155555556
33458,205.07106666666667
25061,205.0694222222222
26961,205.04042666666666
29357,205.01514666666674
28946,205.00936000000004
28025,205.00272000000004
33034,204.97579555555552
26055,204.97372444444437
32687,204.97165333333334
31923,204.94887111111112
16310,204.9053777777777
19970,204.8726666666668
25060,204.85359999999997
31397,204.85359999999997
17902,204.84160000000006
31784,204.83703111111112
32573,204.78939555555561
33397,204.7831822222222
28310,204.778248888889
16423,204.7562577777778
28339,204.74839999999998
25433,204.74511111111104
29334,204.69205333333346
30815,204.63034666666667
17045,204.58271111111114
28096,204.47294222222226
27880,204.4315200000001
15514,204.41288000000006
29768,204.40831111111115
25977,204.37517333333332
30058,204.35653333333337
24800,204.34867555555556
30479,204.34617777777785
30191,204.30268444444442
25028,204.27825777777778
31268,204.24512000000001
29170,204.2364088888889
21290,204.23433777777774
27971,204.23062222222222
32101,204.23019555555553
27836,204.22812444444435
17102,204.21984000000003
26052,204.19748444444443
15169,204.1730577777778
32179,204.17013333333338
27361,204.15192000000005
21326,204.13949333333338
25655,204.07486222222235
26987,204.04586666666663
28626,204.04379555555562
32531,204.0421511111111
30661,204.03758222222228
31502,204.03344
29736,204.02101333333334
26910,204.0085866666667
20648,203.98166222222213
28517,203.97544888888896
28313,203.9588799999999
27876,203.93859555555557
26572,203.89881777777794
26415,203.84911111111114
21409,203.82675555555556
25800,203.82054222222223
28521,203.80561777777777
32774,203.77040888888885
28137,203.76212444444434
30166,203.7372711111111
31097,203.71905777777786
32543,203.69999111111107
29807,203.67099555555566
28207,203.66271111111107
32962,203.65856888888896
28813,203.6461422222223
31971,203.62543111111117
27134,203.61550222222232
31310,203.59850666666665
33365,203.59643555555562
28292,203.57572444444455
31246,203.5757244444445
30525,203.56951111111115
19779,203.56786666666665
25358,203.53430222222227
25459,203.5280888888889
33460,203.5239466666667
29043,203.51152
27591,203.4638844444444
32228,203.45352888888885
28094,203.4477422222222
27253,203.4183200000001
30974,203.3831111111112
28640,203.37896888888892
17680,203.36739555555548
26618,203.3458311111111
20519,203.3230488888889
30808,203.32097777777778
18534,203.30648000000005
26716,203.30648000000002
30351,203.27998222222223
30107,203.24848888888891
18259,203.24434666666664
28114,203.2410577777778
25588,203.24063111111107
30942,203.2282044444445
28486,203.22777777777782
30156,203.2277777777778
31428,203.20085333333336
25190,203.18635555555565
33131,203.17185777777775
19104,203.16150222222223
21114,203.13957333333335
33350,203.12008000000006
26781,203.1039377777777
32747,203.09358222222224
25970,203.09315555555563
32961,203.04801777777786
28205,203.02730666666673
28245,203.0144533333334
25513,202.97345777777787
28966,202.96809777777779
27524,202.93782222222225
31902,202.9067555555555
15490,202.89432888888896
33216,202.86783111111112
14728,202.7514222222223
28439,202.72242666666662
25382,202.72035555555556
31216,202.7187111111111
33123,202.70171555555572
25315,202.69343111111115
19716,202.66486222222233
27044,202.61265777777783
25861,202.5774488888889
27356,202.57123555555555
25056,202.5571644444443
21180,202.54723555555555
14774,202.53809777777784
20326,202.5277422222223
32660,202.50703111111116
25275,202.44739555555546
30038,202.43661333333338
16462,202.4328977777778
33127,202.40183111111102
27743,202.3997600000001
25689,202.39976000000004
29096,202.3765511111111
31477,202.34384000000009
33362,202.34176888888894
17962,202.33720000000005
30312,202.31855999999996
28783,202.27299555555553
32935,202.25642666666667
15357,202.2005066666667
31237,202.15329777777777
17086,202.14294222222213
28064,202.13837333333328
29144,202.13423111111118
29310,202.12015999999994
18918,202.0994488888888
29337,202.0824533333333
16588,202.07002666666665
28333,202.06588444444446
18402,202.04974222222222
26786,202.0182488888888
30309,201.9813955555556
30268,201.96025777777774
28186,201.95654222222223
25881,201.95611555555556
31854,201.94576
18312,201.93954666666667
31142,201.91719111111104
29952,201.90433777777778
17969,201.8799111111111
25805,201.85505777777792
33444,201.83891555555556
27439,201.80285333333322
32893,201.77800000000005
28371,201.77385777777786
33190,201.75728888888898
30139,201.7469333333333
26648,201.73243555555558
14808,201.7282933333333
30611,201.7013688888889
28745,201.69144000000003
31481,201.68894222222218
16857,201.65416000000002
25518,201.62059555555552
31049,201.59160000000006
33533,201.55639111111114
26672,201.533608888889
28795,201.5025422222222
25725,201.48847111111112
31969,201.48804444444437
30635,201.47397333333345
27677,201.46940444444436
14838,201.4486933333332
29767,201.43626666666668
31553,201.4201244444444
21601,201.41555555555553
26329,201.39691555555558
27539,201.3907022222223
16130,201.38741333333328
16824,201.3617066666667
21307,201.33478222222215
33347,201.33064000000005
28076,201.30578666666665
28670,201.30371555555556
31053,201.29999999999998
28872,201.28093333333348
15678,201.28093333333328
31640,201.23951111111117
25111,201.2332977777778
26040,201.23329777777775
30811,201.20430222222217
33325,201.15709333333325
30151,201.07796444444443
32781,201.0676088888889
17202,201.06431999999998
18950,201.0634666666667
19242,201.04318222222219
27721,201.01375999999993
16185,201.0075466666668
25484,200.98890666666665
25002,200.95619555555552
26567,200.94955555555546
27959,200.94748444444446
25309,200.9474844444444
27878,200.94005333333322
17236,200.90813333333335
31486,200.90399111111105
26569,200.90027555555557
33465,200.88784888888893
30257,200.881208888889
33233,200.88120888888895
15446,200.87292444444438
20592,200.85428444444443
29862,200.81286222222226
31424,200.77600888888887
32728,200.73415999999995
29021,200.70930666666663
31039,200.66581333333335
16412,200.65381333333337
33428,200.6248177777778
33253,200.61032000000006
33374,200.60368000000003
17910,200.56432888888892
31608,200.5560444444445
30247,200.54818666666668
27875,200.49640888888894
27070,200.49391111111112
28440,200.46120000000008
25785,200.44920000000005
17760,200.44834666666677
25457,200.44006222222225
18662,200.43220444444458
18512,200.3783555555557
14611,200.37007111111114
25526,200.36343111111117
29156,200.35514666666657
28224,200.34272
30891,200.34064888888904
15946,200.32864888888895
27244,200.32408
16362,200.29094222222236
27572,200.2789422222222
25899,200.26444444444436
19238,200.24744888888893
28103,200.2329511111112
21085,200.20809777777782
30039,200.2064533333333
32838,200.19152888888902
25064,200.1438933333333
18789,200.13560888888892
29970,200.12111111111113
25400,200.1107555555555
28939,200.10661333333337
19782,200.08590222222224
15081,200.07347555555563
15495,200.01798222222214
16253,199.99063111111113
29765,199.98027555555552
15751,199.92021333333332
14675,199.80715555555554
24797,199.79180444444438
29805,199.77566222222217
26827,199.7690222222223
16620,199.74002666666667
33528,199.74002666666664
28927,199.73381333333325
27654,199.6882488888888
24836,199.67046222222226
19737,199.6199022222222
27373,199.613688888889
18762,199.58926222222232
30587,199.5743377777778
31443,199.5556977777779
14717,199.49192
31171,199.48156444444436
29007,199.47699555555553
31953,199.46499555555556
28175,199.43807111111113
27163,199.4272888888889
18055,199.3982933333334
33414,199.38379555555557
25295,199.34858666666653
18094,199.33244444444458
31389,199.3113066666666
28050,199.25167111111116
19486,199.24296
30027,199.23095999999993
29165,199.22224888888886
20847,199.22060444444452
31326,199.21396444444446
29331,199.1957511111112
25018,199.17668444444445
26947,199.15390222222214
17677,199.14604444444444
26746,199.14354666666674
30037,199.13733333333334
24899,199.1269777777777
27256,199.11662222222233
14939,199.0855555555556
31426,199.08141333333336
15157,199.06941333333333
28757,199.0590577777777
15487,198.98407111111112
27895,198.97578666666675
28604,198.9612888888889
29358,198.95300444444442
25397,198.9509333333333
32451,198.94886222222235
15971,198.9372888888889
30673,198.89294222222222
30487,198.8535911111111
27852,198.8494488888889
29997,198.84780444444442
30552,198.83495111111102
27168,198.80802666666668
25468,198.80595555555556
26527,198.7852444444445
20051,198.74217777777784
17234,198.7053244444445
27566,198.65062222222213
31247,198.63612444444448
30556,198.6236977777778
29683,198.60920000000004
32577,198.5967733333334
28066,198.57691555555562
27028,198.56655999999992
30081,198.56406222222228
30271,198.51392888888898
32516,198.49943111111114
20139,198.45636444444438
28505,198.38966222222234
18111,198.36937777777783
15000,198.3440977777778
27803,198.33209777777782
27238,198.33167111111112
25428,198.31924444444442
31362,198.30888888888873
19723,198.30681777777784
29688,198.29232000000013
27171,198.28610666666665
30627,198.252968888889
20050,198.24261333333342
27860,198.19704888888884
18951,198.1949777777778
31141,198.18669333333338
21306,198.1560533333334
14910,198.10220444444454
26826,198.08520888888884
33411,198.05414222222237
27385,197.97379555555548
27450,197.96508444444433
21629,197.96301333333332
31664,197.9340177777777
16628,197.9033777777778
26620,197.87231111111123
16927,197.87023999999994
20535,197.8640266666667
29883,197.85738666666668
26049,197.8470311111111
21329,197.8350311111112
28961,197.80810666666667
32052,197.80146666666656
33040,197.78282666666664
31809,197.7273333333333
17624,197.70869333333334
25011,197.67098666666675
24912,197.64820444444456
25199,197.63163555555562
26401,197.5984977777777
25624,197.56743111111106
27856,197.55128888888888
25485,197.49951111111108
25490,197.47258666666664
19698,197.4295199999999
16567,197.42452444444442
30983,197.39552888888892
24907,197.38145777777777
21065,197.37067555555558
15396,197.32511111111114
25497,197.32303999999996
32907,197.3168266666667
32801,197.29818666666677
33425,197.27126222222205
28843,197.22612444444442
32763,197.21327111111117
29110,197.1967022222222
15802,197.1308533333333
32707,197.10350222222223
15594,197.08486222222223
27308,197.0562933333334
30800,197.0376533333334
15609,197.0289422222223
32911,197.01694222222224
30015,196.99580444444445
28202,196.94031111111116
25824,196.9378133333333
15097,196.93409777777785
30779,196.93159999999997
32387,196.89017777777786
20867,196.8901777777778
31887,196.87775111111114
30807,196.86989333333335
33002,196.86118222222223
25636,196.8528977777778
30844,196.84668444444443
20656,196.82804444444432
30208,196.81147555555566
31402,196.77212444444442
32674,196.70170666666664
27011,196.69756444444434
33461,196.67271111111106
27714,196.66692444444445
26832,196.64578666666665
24984,196.6230044444444
32187,196.58365333333336
19905,196.55258666666674
28850,196.52980444444438
28212,196.52359111111127
32081,196.47802666666664
17954,196.43495999999993
33014,196.37447111111123
27242,196.35997333333336
30518,196.31483555555562
30085,196.3003377777778
25508,196.2564177777778
17783,196.24191999999994
27042,196.23820444444442
33195,196.11436444444453
30755,196.08494222222225
18757,196.05137777777776
25866,196.04102222222227
32330,196.03523555555552
29189,196.0306666666666
33100,196.0290222222223
26685,196.00581333333338
15269,195.98345777777783
27543,195.98096000000004
24830,195.95610666666667
29029,195.94989333333345
25083,195.9482488888889
25554,195.92918222222218
33375,195.9208977777778
29078,195.8898311111111
31800,195.8840444444445
25406,195.85047999999998
26670,195.83640888888888
31154,195.83433777777788
31387,195.8194133333334
33181,195.79870222222223
28004,195.78627555555565
32032,195.78627555555565
31533,195.78006222222217
29166,195.77592000000007
17593,195.73699555555558
30088,195.69307555555565
27967,195.68893333333332
19901,195.6562222222223
31367,195.65579555555553
19644,195.64958222222222
31412,195.63508444444443
32165,195.62265777777782
30360,195.62058666666672
30999,195.58744888888896
24976,195.57544888888896
17290,195.57295111111114
27881,195.53981333333343
25750,195.51995555555558
33551,195.51703111111104
29132,195.51288888888882
29032,195.49632000000003
27793,195.49010666666672
29359,195.47396444444436
28701,195.46568000000013
21080,195.43918222222226
27411,195.4196888888889
30619,195.38240888888885
18447,195.36212444444445
28309,195.35341333333344
17440,195.3476266666667
31551,195.32856
28845,195.31656000000007
27700,195.30577777777785
28514,195.26849777777778
25053,195.2647822222223
31263,195.18772444444446
28172,195.1649422222223
26608,195.1612266666666
28967,195.158728888889
32378,195.1587288888889
28860,195.1318044444445
32586,195.10073777777782
26105,195.07174222222218
32235,195.0510311111112
25051,195.03281777777784
30629,194.9868266666667
18171,194.97232888888888
30083,194.90605333333323
30729,194.89983999999995
27102,194.89819555555565
29387,194.89362666666665
32389,194.88741333333328
33114,194.88534222222222
30493,194.8853422222221
29818,194.8770577777778
32625,194.85677333333325
29187,194.83563555555565
15829,194.80292444444453
27605,194.75321777777785
32159,194.74657777777776
28499,194.7345777777777
31033,194.70929777777783
29925,194.70929777777778
30530,194.7072266666666
29352,194.70101333333338
27660,194.66166222222225
18901,194.6413777777778
16490,194.57510222222226
28564,194.57467555555567
31178,194.50882666666664
26737,194.49597333333338
25419,194.49183111111108
32240,194.44669333333334
27981,194.3944888888889
28117,194.3882755555556
27741,194.35927999999993
28222,194.342711111111
27212,194.32200000000003
14635,194.31992888888894
25084,194.29343111111115
25724,194.26072000000002
28256,194.23708444444452
28408,194.22672888888883
19954,194.22465777777774
30858,194.19980444444442
31413,194.16252444444436
20215,194.14388444444444
26100,194.1376711111111
29850,194.1293866666666
14590,194.0776088888889
25269,194.04282666666657
26375,193.95541333333347
30417,193.9533422222222
15605,193.93056000000007
27927,193.9160622222222
26967,193.89328000000006
27254,193.87463999999994
30243,193.8601422222223
19955,193.86014222222224
32834,193.84235555555566
18426,193.8191466666667
17678,193.76279999999994
25133,193.7524444444444
20074,193.74208888888893
20830,193.66960000000003
32856,193.6385333333333
14705,193.62817777777784
18360,193.58261333333337
27111,193.55776
15865,193.5474044444445
19123,193.52669333333327
15390,193.51426666666657
31950,193.49812444444453
15449,193.46456000000006
32466,193.42313777777775
30410,193.35686222222225
20759,193.3506488888889
26747,193.31751111111114
25680,193.3117244444445
15906,193.29722666666657
31258,193.28644444444427
18146,193.27858666666663
27672,193.26987555555556
32600,193.2450222222222
32588,193.20152888888887
20968,193.1891022222223
17136,193.17503111111114
30969,193.1688177777778
25151,193.1621777777778
18821,193.1580355555556
30383,193.14975111111107
28878,193.11454222222213
18842,193.10254222222227
20621,193.09590222222226
29722,193.0801866666667
31306,193.0772622222222
28406,193.06276444444447
18409,193.05862222222223
16033,193.0172000000001
25259,193.01720000000006
14795,192.99648888888896
27638,192.9844888888889
18151,192.96335111111117
25207,192.9633511111111
25937,192.94678222222223
33334,192.93849777777783
28130,192.8705777777779
32140,192.78937777777764
25474,192.7831644444445
33443,192.78109333333336
27176,192.7794488888889
26321,192.73552888888887
30859,192.73552888888872
25637,192.72517333333332
28534,192.6713244444445
33235,192.65061333333347
25502,192.59883555555555
28917,192.59676444444452
33304,192.59304888888894
33160,192.58640888888897
25602,192.56776888888888
30790,192.5532711111111
24796,192.52634666666663
27018,192.49942222222222
25201,192.48906666666673
28491,192.4849244444444
30671,192.45385777777784
26722,192.4227911111111
32630,192.40415111111116
27481,192.39379555555558
28143,192.39379555555553
24954,192.38800888888892
27508,192.3445155555556
30324,192.33001777777775
33069,192.32544888888893
30277,192.28402666666673
19624,192.2757422222223
18939,192.23639111111117
30774,192.232248888889
32010,192.22396444444445
25350,192.21775111111114
32808,192.17468444444438
27668,192.16804444444443
31490,192.16183111111116
27666,192.10426666666658
26757,192.08148444444444
28415,192.08148444444444
30651,192.07898666666668
27049,192.01892444444445
29697,192.01064000000005
27480,192.01064000000002
31105,191.98992888888895
28853,191.9816444444444
30814,191.95185777777783
28685,191.92986666666675
27704,191.92572444444443
27236,191.91951111111106
29863,191.88844444444456
